"BDMM-SS","BDMM-NR","BDMM-K","DMA","DMS","DMA-K","B-LASSO","B-RIDGE","BMA","BMS","TVP-REG","TVP-K","AR_1","Lin_reg","HA"
0.00506585348441281,0.00276434748635225,0.00125974318881153,0.000593630558007161,0.00146955099724589,0.000691165604195536,0.000628467504840947,0.00232967368422551,0.00222935323293692,0.00110125093571705,0.00181977823538808,0.0119596998700935,0,0.00257976051126493,0
0.00753745296752734,0.00241294814060468,0.0057283242646636,0.0147600692194994,0.00964284505027723,0.0048296523497762,0.00402450892404223,0.0148341196058179,0.00462162022385879,0.0158291804419986,0.00126949139333293,0.00228535013846884,0,0.0193019924227783,0
0.00828028886083296,0.00736573352634455,0.00880188831823778,0.0138823714689925,0.00533763084776337,0.0142258452333396,0.00661629057859273,0.0168267682694853,0.0238485888445398,0.00374689495471526,0.00779690779297002,0.0120180876631791,0,0.00203912293983485,1
0.00800403546737736,0.0069763971366771,0.00476718852316721,0.00840518963233584,0.0132518801444659,0.00540769893139311,0.0171984170982817,0.00158477074755683,0.00600456067177346,0.000328560922734462,0.019378057356176,0.0151497352655899,0,0.103338102731055,0
0.00931961761745797,0.00462413832179166,0.00470053351519255,0.00762598804193714,0.00550605468045473,0.0031305301158929,0.0102217576248544,0.010037266838959,0.0211227499645697,0.00508213918148272,0.0059997224131886,0.00312704376934246,0,0.0105188136525405,0
0.00783971849336816,0.00391722588360951,0.00800009976570348,0.00667642657802321,0.0091357508087153,0.00162294084841789,0.00835926314095209,0.00349705673280054,0.0138986142606753,0.00314518987920472,0.0129736328489881,0.00790540134068567,0,0.00953155077804316,0
0.00514838455975322,0.00535406296706033,0.00858135803974166,0.0039099269232081,0.00967861737804086,0.0101052809120028,0.0068276151261747,0.0329559449792307,0.00186572882434989,0.00265123756740428,0.00958331065535648,0.0280796297957128,0,0.00480416081568403,0
0.00910694551889152,0.00595144152382027,0.00463379353071032,0.00285249474961017,0.0026834530313261,0.00650399124026051,0.0060861428393427,0.00422792091829819,0.0781403361704058,0.0112048633141832,0.0168394589458046,0.0424985815205269,0,0.00450079225565104,0
0.00884695849837592,0.0103640048684276,0.0062025001127943,0.0099334564915183,0.0124256330777253,0.00146414953019886,0.00666573676686027,0.0110494251932511,0.00469617813751699,0.0123691143606715,0.000517359837228988,0.00648506441273469,0,0.0149732572229427,0
0.00395514776508714,0.00717595975867196,0.00593623985098463,0.00460256458760188,0.00426068096114574,0.00669807746526877,0.00539722230280555,0.00899715472768754,0.00955295879798219,0.00741314583296086,0.0499615058783455,0.0220168919597968,0,0.119223451909509,0
0.00449372384828144,0.00422372689671312,0.00572061903532547,0.00935240445009884,0.00799405841073885,0.00690514548858168,0.0114900961530563,0.00946830697363352,0.00930591073680063,0.00231877195854082,0.00331777007005674,0.000738118092320606,0,0.00947150485728123,0
0.00348957318122321,0.00299471185215462,0.00319382949269577,0.00115230143968064,0.00414355946624898,0.0015049182645034,0.0036961977783035,0.00432309180428239,0.00332431416276034,0.00819079832236208,0.000283065897712091,0.00379011829837608,0,0.00721558612266107,0
0.00505848585852194,0.00130690710165596,0.00263997174310084,0.00308749752702134,0.0034580302164597,8.75973678309726e-05,0.0170430584198286,0.00225296491783232,0.00451164591256409,0.00205071817694783,0.0163668026817372,0.12972502688367,0,0.146934398304555,0
0.00179492602032114,0.00472760967073374,0.00159314801528543,0.000830487791860108,0.000529608421939588,0.00300944362963073,0.0014925172697275,0.0163021742550235,0.00429106532097391,0.000535664085001619,0.0387711463761983,0.0275288203172328,0,0.00271994327415328,0
0.00152957491839409,0.00515810359060484,0.0027985193912859,0.00348051195911523,0.00101640003798004,0.00265651120237655,0.00174773843540647,0.00681668239642021,0.0140049017333055,0.00474236470868371,0.024976175416357,0.0368390129134636,0,0.0153458736639834,0
0.00210404027585809,0.00291222010838759,0.00340336453353586,0.001784612897335,0.00307543651854383,0.0020831967273813,0.00411391476203481,0.00176630064521966,0.000419573698505106,0.0026009235849333,0.0055455954377424,0.0307568907721053,0,0.0763653850015747,0
0.00465815675672735,0.00547207263794634,0.00274275124494435,0.00197312031242375,0.00295792064411166,0.00172741952494503,0.00060579271094346,0.00377401565285011,0.00138365137856659,0.00221525811939095,0.000697587926912983,0.0571148172787291,0,0.0127628142120525,0
0.00165932384109782,0.00150807348397006,0.00430842111179679,0.0055512530260004,0.00372402448696359,0.00347251291124472,0.00791878619606008,0.00343477443325075,0.0184148899233542,0.0239089338258924,0.00237803213062456,0.0048080023008221,0,0.00402455619611557,0
0.00232821946394337,0.00240755709532776,0.000687528915293563,0.00121095304738452,0.00795596969863589,0.000913250738601222,0.000779290361815058,0.00281224653291198,0.00389890231581487,0.00365458561244055,0.00383633955784132,0.00404587601776609,0,0.00383010121317003,0
0.000796952478770884,0.0106343991677876,0.00451009803184692,4.97874717741177e-05,0.0118580240854814,0.00289360765036508,0.00136718488397782,0.000287286308786011,0.000944845917424351,0.0156795511412883,0.0198580936996493,0.00385192355413614,0,0.0201943785972436,0
0.00169604754804087,0.00337345455263662,0.0010555620449218,0.00131355320599054,0.00447999011065069,0.00187669669972847,0.000211098575194231,0.00171888457412244,0.0048033499653717,0.00575868306571898,0.0155638157468069,0.00120087539040139,0,3.62431760827207e-05,0
0.00131683271997063,0.00219691325862196,0.00210437308322723,0.00173846881638844,0.00420722965996349,0.0006916350685835,0.000596345854202738,0.00166213280526277,0.00197869384834925,0.00207473970443066,0.00546584735652881,0.0058910575217963,0,0.0130499012182664,0
0.000790365279699986,0.00473000683178506,0.0105214643857207,0.00312209729522467,0.00817936445634793,0.00180991956251605,0.00141114419481076,0.000837932497123891,0.0021025226228337,0.0023512204967007,0.00579647323251075,0.000415358788660466,0,0.00601607959968884,0
5.3109881089439e-05,0.000957987223922386,0.000798627593877125,0.000359333948651914,0.00203801090796548,9.6957580561167e-05,0.000128126508878017,2.43272355524009e-06,2.00064538997798e-05,0.00355836208831283,0.0020668050750855,0.00957537427042251,0,0.000749489738467,0
6.68749558160118e-05,0.000249625556605739,0.000118333503083592,0.000135410826543882,0.000654754992710846,0.00133492869499721,9.34676231125287e-05,6.58896501136053e-05,0.00150665636312358,0.0039858485424176,0.0243387478953562,0.00332427018748941,0,9.88984778491716e-05,0
6.81492733863528e-05,2.3573283127537e-05,0.000469718118204564,0.000196471761000573,2.91511917902948e-05,0.000201720726203093,2.24408055063018e-05,6.47277455401075e-06,5.83282916381123e-05,5.19582881067245e-06,0.000411643695612667,0.00152725396204713,0,8.21806277181147e-05,0
1.66905840927066e-05,0.000135418888612505,0.000116929873170589,6.53782437734611e-06,0.000518359661691895,5.83285786192218e-05,3.12625170156648e-05,0.000548282022075228,0.0009655639975942,0.0101062214994348,0.00121735543723409,0.000539021479042192,0,0.00162146477361427,0
2.29820237288094e-05,3.61859779880418e-05,0.00049866103789132,3.24124865916644e-05,0.000100976780690873,0.000588581610931679,1.59345073622925e-05,7.81092998052049e-05,0.000599846254616165,0.00318246459041694,0.0132549296294172,0.00203918984493166,0,0.00233549247191808,0
0.000138173936134752,3.59654543326859e-05,0.000179071781999122,2.54851117445245e-05,0.000656029538313576,5.02972704468663e-05,0.000355798394560697,0.000371658197856558,0.000599517189251473,0.0012261450943185,0.0233258593808391,3.86193309788554e-05,0,0.0311072335984923,0
0.00018624246887598,0.000624270487032084,0.000145098404429104,4.53607753233782e-05,0.000510435906322889,4.35925403821502e-05,3.38583716727787e-05,6.04042017292116e-05,0.000488063851314082,0.00107863024388411,0.00110203728877775,0.000602395559342587,0,0.00095758304522805,0
0.000234023168288428,0.000155721889516348,0.00059070857080417,0.000946685398303313,9.38838048814648e-05,0.000316330875318745,0.000762929865951549,0.000350551505168181,0.000928985280672979,0.00318087153697708,0.00825232343812022,5.14345709796376e-05,0,0.000572063460943375,0
0.000364169431061782,0.000186803637219263,0.000107609149135296,0.000602861610524871,0.000538316490953412,0.00176593185820957,0.00375194225656523,8.67752963639534e-05,0.00173645802293097,0.00636699307157403,0.0239285532732695,0.0101653966668644,0,0.0086724603855583,0
3.15435217401482e-05,7.85864260830524e-05,8.2341780617428e-05,7.99377997819769e-05,0.00101916095437388,0.000158125681639297,5.78160325183998e-05,6.95742136120489e-07,0.000565824170617906,0.000602528027988773,0.000728270744708706,0.00734389685082442,0,0.000198918929685032,0
0.000163688385509126,3.11394276493267e-05,6.60667122557407e-05,0.000200894681123288,0.00303227654904403,0.000980619675755652,0.00234633467227255,0.000711403593402456,0.000397579889071046,0.00478511756828277,0.000268403600697864,0.000298330541991998,0,0.000945143761569653,0
2.95553282784784e-05,6.47306020462833e-05,4.00716928024815e-05,4.57617739768444e-05,0.00068560757770337,0.000238280037225066,0.000255220870006904,0.000103711915443219,0.000286988736536615,0.000960801362537418,6.69275197878149e-05,0.000924825967826387,0,9.69947619886412e-05,0
0.000195207348887201,0.000223357159005201,5.14258957053147e-05,8.39799064063083e-05,0.000117634797157587,0.00124546229337184,0.00124488912599537,0.00160481015105996,0.00450325874850039,0.000142652259271349,0.00445479829019504,0.00532254394465587,0,0.00828058423202585,0
2.42618258468745e-05,0.000624011037734267,0.000121398859342306,3.41442942367658e-05,0.000761951946329217,0.00316672054932658,4.88059744820223e-05,0.00117996761549545,0.000746326456628082,4.58859180198547e-05,0.000764329401574961,2.67217530749201e-05,0,2.41654744899686e-05,0
1.15901432392526e-05,7.68288401500235e-05,9.14602167701153e-05,0.000411824705848878,8.99958495678204e-05,2.11794653256914e-05,4.90767444033617e-05,2.53136867428656e-05,3.80361492438882e-06,1.43893664563078e-05,6.55145471250236e-06,1.01976060335641e-05,0,0.0401843563168663,0
8.31823182293888e-06,0.000106594251071499,0.000117345189677628,2.03594288582638e-05,0.00051259324964324,0.00010118144733578,0.000687716161118368,0.000378042084781559,0.000844744268200893,3.48244722851303e-05,0.00860748186763567,3.42964395191199e-06,0,1.50908637275118e-06,0
0.000301970989964863,7.16455916129453e-05,0.000150868800581249,0.00154859302147849,0.00272043869180834,0.00151617303188697,3.66019187262878e-05,0.000215736586349062,0.000330620908864894,0.000761477769417824,1.06527250181711e-05,7.90784163944976e-05,0,0.00605691284244241,0
4.86979102338388e-05,2.69162909797764e-05,0.000483903173416441,0.000233529884249911,0.00423760351409085,0.00213720299483811,0.000189490798513297,0.00175660212075486,4.53954108069099e-05,0.0103813615447471,7.07461155906473e-07,0.000113628268646094,0,0.0797652944944464,0
0.000596886984912139,0.000470856457645378,0.00106081787399882,0.000566851506775744,0.00295492399045387,0.00333561340950756,0.000372411860007473,0.00139461731305308,0.00517376642965331,0.0098653499768687,0.00337717462806062,0.000125211593915913,0,0.0404797663689726,1
0.000276466053274593,0.000307486454002084,0.000631909576491468,0.00130593092955239,0.000701231478067246,0.000968723028404055,0.00016459230767701,0.00336849791696296,0.00433506431935378,0.000106057444141381,0.000597839107133142,0.00357525728146549,0,0.154059926833245,0
0.000315326290074412,0.000102310420878791,0.000239037738020527,5.92538788582896e-05,0.000754572171367528,6.42119708738587e-05,0.00111798742128502,0.000221292703834643,2.48217815883861e-05,0.0211193596950481,0.227522468358473,0.00140962559641532,0,0.00644085312920784,0
0.000184717607143189,7.511538252083e-05,0.000202990251001209,0.000320109955646696,0.00105626845168116,0.000258565432017784,0.000341017236207416,0.00187182865137993,8.60006645491618e-05,0.000146923242479643,0.0235258309205638,0.00112944617697733,0,0.00229487805773836,0
0.000466692058822449,0.00015024079273882,0.000129015669494215,0.00178323607692537,0.000324288624915457,0.00126205379515219,0.0135537641750473,0.000594922498313555,0.0020246530947408,0.000537952018242168,1.91695416844155e-05,1.17508479793894e-05,0,0.0143176565671881,0
0.000946220514185008,0.000636169848786713,0.000831262902772193,0.000104685925203524,0.00233760670843711,0.000154486026537111,0.00151876177587038,0.00138168390213254,1.4725606105753e-05,6.31875087136158e-06,0.0948592480184876,0.00144641295073036,0,0.00546968671374675,0
0.00121155441823197,0.00375349224534674,0.00904054882547034,0.00156074865469488,0.000828760697182911,0.00807169574294269,0.000914512297412677,0.0017221625578945,0.000188449647086712,0.00134234942602384,0.00361040201752134,0.0190486236717891,0,0.0731499616749991,0
0.00793143564366299,0.00221860349932429,0.000582866572763814,0.00266676190772047,0.00349083080425756,0.000449373722873492,0.00069795363074608,0.00381221389039826,4.6033774600704e-05,0.0291881429148557,0.0189230740398716,0.00366532784276284,0,0.000999552285891309,0
0.00259188395388859,0.00237953900695998,0.00406604923255079,0.0013544442438143,0.00255861384884391,0.00323124374856691,0.00125168838248529,0.00993967902590367,0.00584515451453922,0.000685936221553432,0.006339176351034,0.0299065571642061,0,0.0117126825232932,0
0.00187605112982639,0.00175624123343286,0.000644146253530733,0.00379658290030398,0.00312778572300698,0.000253255264267282,0.000838733506267116,0.000797016707528901,5.7662398959895e-05,0.000214003589526989,0.00770733389345848,0.0265867876629319,0,0.00319946242791628,0
0.000854773254455049,0.00193087272177983,0.0019924756272626,0.0012981851218962,0.00046378607896703,0.0032525673670146,0.000338714760292939,0.000293053001607562,0.000293564467429854,0.00245329410306629,0.00395563214444984,0.000727519216638656,0,1.35180212170867e-05,0
0.00117792273951336,0.00260379940976396,0.00100118693729443,0.00118090034422474,0.000646017850106564,0.00132603176101029,0.00414155572722209,6.09838059199838e-05,0.012654897397255,0.00238770336243819,0.00373300382917151,0.0272930352090417,0,0.000444352361019547,0
0.00325945974190805,0.00136161903574874,0.00189969394342509,0.0128591002812747,0.00182892772551427,0.00258030386371398,0.00338406473144688,0.00584133132337734,0.00356135944708226,0.00110269800561971,0.00193611789986324,0.0421437337541202,0,0.0479349862864579,0
0.000566650877551461,0.00170321284421165,0.00070152135188613,0.00161635662164085,0.00586671436070956,0.00081654190758299,0.00383083721139313,4.34866673962162e-05,0.00017799494066758,0.00110817160065087,0.00406650979060439,0.0105038381359439,0,0.000181634429878292,0
0.00144729440663127,0.00116980909649469,0.00832243018746147,0.00417296122679573,0.00173515717137364,0.00604079130573597,0.00170085013098455,0.00605435786973301,0.000429674034664001,0.00298353469307785,0.000642118750931681,0.0175051300997241,0,0.108946306733125,0
0.00324591231720643,0.00767562653511647,0.00556021109707626,0.00477182840978887,0.00388031330391962,0.0121471920533381,0.00501870850012864,0.0051514117144496,0.0142077798730374,0.00579028654699728,0.0215706615631279,0.00838557703452516,0,0.000156413657609509,1
0.00563510585151655,0.00881819028676293,0.00472223601295523,0.00197329060270699,0.00248252111544622,0.00725510647983803,0.00241070568851304,0.0101141643776343,0.00165375970936197,0.000328183460368972,0.00458269947399936,0.0120482979551629,0,0.00169511934337881,0
0.00198949011230317,0.004725795544828,0.00222269653855494,0.00399930641495627,0.0017362519948498,0.000834270689778545,0.00265528625249024,0.000533264952407567,0.0175106418952645,0.00112854981332976,0.0504507163598345,0.000217846378053963,0,0.109930288057678,0
